,order_id,product_id,unit_price_moment,quantity,discount,customer_id,employee_id,order_date,required_date,shipped_date,freight,ship_name,ship_address,ship_city,ship_country,order_year,year_month,product_name,supplier_id,category_id,quantity_per_unit,unit_price_historic,units_in_stock,units_on_order,reorder_level,discontinued,company_name,contact_name,contact_title,address,city,postal_code,country,total_item
1863,10968,12,38.0,30,0.0,ERNSH,1,1998-03-23,1998-04-20,1998-04-01,74.6,Ernst Handel,Kirchgasse 6,Graz,Austria,1998,1998-03,Queso Manchego La Pastora,5,4,10 - 500 g pkgs.,38.0,86,0,0,0,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,1140.0
1864,10968,24,4.5,30,0.0,ERNSH,1,1998-03-23,1998-04-20,1998-04-01,74.6,Ernst Handel,Kirchgasse 6,Graz,Austria,1998,1998-03,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,135.0
1865,10968,64,33.25,4,0.0,ERNSH,1,1998-03-23,1998-04-20,1998-04-01,74.6,Ernst Handel,Kirchgasse 6,Graz,Austria,1998,1998-03,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,33.25,22,80,30,0,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,133.0
1866,10969,46,12.0,9,0.0,COMMI,1,1998-03-23,1998-04-20,1998-03-30,0.21,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,Brazil,1998,1998-03,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,Comércio Mineiro,Pedro Afonso,Sales Associate,"Av. dos Lusíadas, 23",Sao Paulo,05432-043,Brazil,108.0
1867,10970,52,7.0,40,0.2,BOLID,9,1998-03-24,1998-04-07,1998-04-24,16.16,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Spain,1998,1998-03,Filo Mix,24,5,16 - 2 kg boxes,7.0,38,0,25,0,Bólido Comidas preparadas,Martín Sommer,Owner,"C/ Araquil, 67",Madrid,28023,Spain,260.0
1868,10971,29,123.79,14,0.0,FRANR,2,1998-03-24,1998-04-21,1998-04-02,121.82,France restauration,"54, rue Royale",Nantes,France,1998,1998-03,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,0,0,0,1,France restauration,Carine Schmitt,Marketing Manager,"54, rue Royale",Nantes,44000,France,1733.0600000000002
1869,10972,17,39.0,6,0.0,LACOR,4,1998-03-24,1998-04-21,1998-03-26,0.02,La corne d'abondance,"67, avenue de l'Europe",Versailles,France,1998,1998-03,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,1,La corne d'abondance,Daniel Tonini,Sales Representative,"67, avenue de l'Europe",Versailles,78000,France,234.0
1870,10972,33,2.5,7,0.0,LACOR,4,1998-03-24,1998-04-21,1998-03-26,0.02,La corne d'abondance,"67, avenue de l'Europe",Versailles,France,1998,1998-03,Geitost,15,4,500 g,2.5,112,0,20,0,La corne d'abondance,Daniel Tonini,Sales Representative,"67, avenue de l'Europe",Versailles,78000,France,17.5
1871,10973,26,31.23,5,0.0,LACOR,6,1998-03-24,1998-04-21,1998-03-27,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,France,1998,1998-03,Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,15,0,0,0,La corne d'abondance,Daniel Tonini,Sales Representative,"67, avenue de l'Europe",Versailles,78000,France,156.15
1872,10973,41,9.65,6,0.0,LACOR,6,1998-03-24,1998-04-21,1998-03-27,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,France,1998,1998-03,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0,La corne d'abondance,Daniel Tonini,Sales Representative,"67, avenue de l'Europe",Versailles,78000,France,57.900000000000006
1873,10973,75,7.75,10,0.0,LACOR,6,1998-03-24,1998-04-21,1998-03-27,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,France,1998,1998-03,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,La corne d'abondance,Daniel Tonini,Sales Representative,"67, avenue de l'Europe",Versailles,78000,France,77.5
1874,10974,63,43.9,10,0.0,SPLIR,3,1998-03-25,1998-04-08,1998-04-03,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,USA,1998,1998-03,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,P.O. Box 555,Lander,82520,USA,439.0
1875,10975,8,40.0,16,0.0,BOTTM,1,1998-03-25,1998-04-22,1998-03-27,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,Canada,1998,1998-03,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,640.0
1876,10975,75,7.75,10,0.0,BOTTM,1,1998-03-25,1998-04-22,1998-03-27,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,Canada,1998,1998-03,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,77.5
1877,10976,28,45.6,20,0.0,HILAA,1,1998-03-25,1998-05-06,1998-04-03,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,1998,1998-03,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,HILARION-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,912.0
1878,10977,39,18.0,30,0.0,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,208.5,Folk och fä HB,Åkergatan 24,Bräcke,Sweden,1998,1998-03,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,S-844 67,Sweden,540.0
1879,10977,47,9.5,30,0.0,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,208.5,Folk och fä HB,Åkergatan 24,Bräcke,Sweden,1998,1998-03,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,S-844 67,Sweden,285.0
1880,10977,51,53.0,10,0.0,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,208.5,Folk och fä HB,Åkergatan 24,Bräcke,Sweden,1998,1998-03,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,20,0,10,0,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,S-844 67,Sweden,530.0
1881,10977,63,43.9,20,0.0,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,208.5,Folk och fä HB,Åkergatan 24,Bräcke,Sweden,1998,1998-03,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,S-844 67,Sweden,878.0
1882,10978,8,40.0,20,0.15,MAISD,9,1998-03-26,1998-04-23,1998-04-23,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Belgium,1998,1998-03,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0,Maison Dewey,Catherine Dewey,Sales Agent,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,785.0
1883,10978,21,10.0,40,0.15,MAISD,9,1998-03-26,1998-04-23,1998-04-23,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Belgium,1998,1998-03,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,3,40,5,0,Maison Dewey,Catherine Dewey,Sales Agent,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,385.0
1884,10978,40,18.4,10,0.0,MAISD,9,1998-03-26,1998-04-23,1998-04-23,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Belgium,1998,1998-03,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,Maison Dewey,Catherine Dewey,Sales Agent,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,184.0
1885,10978,44,19.45,6,0.15,MAISD,9,1998-03-26,1998-04-23,1998-04-23,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Belgium,1998,1998-03,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,Maison Dewey,Catherine Dewey,Sales Agent,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,101.69999999999999
1886,10979,7,30.0,18,0.0,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,353.07,Ernst Handel,Kirchgasse 6,Graz,Austria,1998,1998-03,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,540.0
1887,10979,12,38.0,20,0.0,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,353.07,Ernst Handel,Kirchgasse 6,Graz,Austria,1998,1998-03,Queso Manchego La Pastora,5,4,10 - 500 g pkgs.,38.0,86,0,0,0,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,760.0
1888,10979,24,4.5,80,0.0,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,353.07,Ernst Handel,Kirchgasse 6,Graz,Austria,1998,1998-03,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,360.0
1889,10979,27,43.9,30,0.0,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,353.07,Ernst Handel,Kirchgasse 6,Graz,Austria,1998,1998-03,Schoggi Schokolade,11,3,100 - 100 g pieces,43.9,49,0,30,0,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,1317.0
1890,10979,31,12.5,24,0.0,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,353.07,Ernst Handel,Kirchgasse 6,Graz,Austria,1998,1998-03,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,0,70,20,0,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,300.0
1891,10979,63,43.9,35,0.0,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,353.07,Ernst Handel,Kirchgasse 6,Graz,Austria,1998,1998-03,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,1536.5
1892,10980,75,7.75,40,0.2,FOLKO,4,1998-03-27,1998-05-08,1998-04-17,1.26,Folk och fä HB,Åkergatan 24,Bräcke,Sweden,1998,1998-03,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,S-844 67,Sweden,290.0
1893,10981,38,263.5,60,0.0,HANAR,1,1998-03-27,1998-04-24,1998-04-02,193.37,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,Brazil,1998,1998-03,Côte de Blaye,18,1,12 - 75 cl bottles,263.5,17,0,15,0,Hanari Carnes,Mario Pontes,Accounting Manager,"Rua do Paço, 67",Rio de Janeiro,05454-876,Brazil,15810.0
1894,10982,7,30.0,20,0.0,BOTTM,2,1998-03-27,1998-04-24,1998-04-08,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,Canada,1998,1998-03,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,600.0
1895,10982,43,46.0,9,0.0,BOTTM,2,1998-03-27,1998-04-24,1998-04-08,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,Canada,1998,1998-03,Ipoh Coffee,20,1,16 - 500 g tins,46.0,17,10,25,0,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,414.0
1896,10983,13,6.0,84,0.15,SAVEA,2,1998-03-27,1998-04-24,1998-04-06,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,USA,1998,1998-03,Konbu,6,8,2 kg box,6.0,24,0,5,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,489.0
1897,10983,57,19.5,15,0.0,SAVEA,2,1998-03-27,1998-04-24,1998-04-06,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,USA,1998,1998-03,Ravioli Angelo,26,5,24 - 250 g pkgs.,19.5,36,0,20,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,292.5
1898,10984,16,17.45,55,0.0,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,USA,1998,1998-03,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,959.75
1899,10984,24,4.5,20,0.0,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,USA,1998,1998-03,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,90.0
1900,10984,36,19.0,40,0.0,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,USA,1998,1998-03,Inlagd Sill,17,8,24 - 250 g  jars,19.0,112,0,20,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,760.0
1901,10985,16,17.45,36,0.1,HUNGO,2,1998-03-30,1998-04-27,1998-04-02,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Ireland,1998,1998-03,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,,Ireland,618.1999999999999
1902,10985,18,62.5,8,0.1,HUNGO,2,1998-03-30,1998-04-27,1998-04-02,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Ireland,1998,1998-03,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,,Ireland,490.0
1903,10985,32,32.0,35,0.1,HUNGO,2,1998-03-30,1998-04-27,1998-04-02,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Ireland,1998,1998-03,Mascarpone Fabioli,14,4,24 - 200 g pkgs.,32.0,9,40,25,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,,Ireland,1110.0
1904,10986,11,21.0,30,0.0,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,Argentina,1998,1998-03,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,1010,Argentina,630.0
1905,10986,20,81.0,15,0.0,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,Argentina,1998,1998-03,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,1010,Argentina,1215.0
1906,10986,76,18.0,10,0.0,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,Argentina,1998,1998-03,Lakkalikööri,23,1,500 ml,18.0,57,0,20,0,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,1010,Argentina,180.0
1907,10986,77,13.0,15,0.0,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,Argentina,1998,1998-03,Original Frankfurter grüne Soße,12,2,12 boxes,13.0,32,0,15,0,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,1010,Argentina,195.0
1908,10987,7,30.0,60,0.0,EASTC,8,1998-03-31,1998-04-28,1998-04-06,185.48,Eastern Connection,35 King George,London,UK,1998,1998-03,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,Eastern Connection,Ann Devon,Sales Agent,35 King George,London,WX3 6FW,UK,1800.0
1909,10987,43,46.0,6,0.0,EASTC,8,1998-03-31,1998-04-28,1998-04-06,185.48,Eastern Connection,35 King George,London,UK,1998,1998-03,Ipoh Coffee,20,1,16 - 500 g tins,46.0,17,10,25,0,Eastern Connection,Ann Devon,Sales Agent,35 King George,London,WX3 6FW,UK,276.0
1910,10987,72,34.8,20,0.0,EASTC,8,1998-03-31,1998-04-28,1998-04-06,185.48,Eastern Connection,35 King George,London,UK,1998,1998-03,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0,Eastern Connection,Ann Devon,Sales Agent,35 King George,London,WX3 6FW,UK,696.0
1911,10988,7,30.0,60,0.0,RATTC,3,1998-03-31,1998-04-28,1998-04-10,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,USA,1998,1998-03,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,87110,USA,1800.0
1912,10988,62,49.3,40,0.1,RATTC,3,1998-03-31,1998-04-28,1998-04-10,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,USA,1998,1998-03,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,87110,USA,1962.0
1913,10989,6,25.0,40,0.0,QUEDE,2,1998-03-31,1998-04-28,1998-04-02,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,Brazil,1998,1998-03,Grandma's Boysenberry Spread,3,2,12 - 8 oz jars,25.0,120,0,25,0,Que Delícia,Bernardo Batista,Accounting Manager,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,1000.0
1914,10989,11,21.0,15,0.0,QUEDE,2,1998-03-31,1998-04-28,1998-04-02,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,Brazil,1998,1998-03,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0,Que Delícia,Bernardo Batista,Accounting Manager,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,315.0
1915,10989,41,9.65,4,0.0,QUEDE,2,1998-03-31,1998-04-28,1998-04-02,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,Brazil,1998,1998-03,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0,Que Delícia,Bernardo Batista,Accounting Manager,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,38.6
1916,10990,21,10.0,65,0.0,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,117.61,Ernst Handel,Kirchgasse 6,Graz,Austria,1998,1998-04,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,3,40,5,0,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,650.0
1917,10990,34,14.0,60,0.15,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,117.61,Ernst Handel,Kirchgasse 6,Graz,Austria,1998,1998-04,Sasquatch Ale,16,1,24 - 12 oz bottles,14.0,111,0,15,0,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,825.0
1918,10990,55,24.0,65,0.15,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,117.61,Ernst Handel,Kirchgasse 6,Graz,Austria,1998,1998-04,Pâté chinois,25,6,24 boxes x 2 pies,24.0,115,0,20,0,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,1545.0
1919,10990,61,28.5,66,0.15,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,117.61,Ernst Handel,Kirchgasse 6,Graz,Austria,1998,1998-04,Sirop d'érable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,1866.0
1920,10991,2,19.0,50,0.2,QUICK,1,1998-04-01,1998-04-29,1998-04-07,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,Germany,1998,1998-04,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,1,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,930.0
1921,10991,70,15.0,20,0.2,QUICK,1,1998-04-01,1998-04-29,1998-04-07,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,Germany,1998,1998-04,Outback Lager,7,1,24 - 355 ml bottles,15.0,15,10,30,0,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,280.0
1922,10991,76,18.0,90,0.2,QUICK,1,1998-04-01,1998-04-29,1998-04-07,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,Germany,1998,1998-04,Lakkalikööri,23,1,500 ml,18.0,57,0,20,0,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,1600.0
1923,10992,72,34.8,2,0.0,THEBI,1,1998-04-01,1998-04-29,1998-04-03,4.27,The Big Cheese,89 Jefferson Way Suite 2,Portland,USA,1998,1998-04,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0,The Big Cheese,Liz Nixon,Marketing Manager,89 Jefferson Way Suite 2,Portland,97201,USA,69.6
1924,10993,29,123.79,50,0.25,FOLKO,7,1998-04-01,1998-04-29,1998-04-10,8.81,Folk och fä HB,Åkergatan 24,Bräcke,Sweden,1998,1998-04,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,0,0,0,1,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,S-844 67,Sweden,6164.5
1925,10993,41,9.65,35,0.25,FOLKO,7,1998-04-01,1998-04-29,1998-04-10,8.81,Folk och fä HB,Åkergatan 24,Bräcke,Sweden,1998,1998-04,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,S-844 67,Sweden,312.75
1926,10994,59,55.0,18,0.05,VAFFE,2,1998-04-02,1998-04-16,1998-04-09,65.53,Vaffeljernet,Smagsloget 45,Århus,Denmark,1998,1998-04,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0,Vaffeljernet,Palle Ibsen,Sales Manager,Smagsloget 45,Århus,8200,Denmark,985.0
1927,10995,51,53.0,20,0.0,PERIC,1,1998-04-02,1998-04-30,1998-04-06,46.0,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Mexico,1998,1998-04,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,20,0,10,0,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,Calle Dr. Jorge Cash 321,México D.F.,05033,Mexico,1060.0
1928,10995,60,34.0,4,0.0,PERIC,1,1998-04-02,1998-04-30,1998-04-06,46.0,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Mexico,1998,1998-04,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,Calle Dr. Jorge Cash 321,México D.F.,05033,Mexico,136.0
1929,10996,42,14.0,40,0.0,QUICK,4,1998-04-02,1998-04-30,1998-04-10,1.12,QUICK-Stop,Taucherstraße 10,Cunewalde,Germany,1998,1998-04,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,1,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,560.0
1930,10997,32,32.0,50,0.0,LILAS,8,1998-04-03,1998-05-15,1998-04-13,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,1998,1998-04,Mascarpone Fabioli,14,4,24 - 200 g pkgs.,32.0,9,40,25,0,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,3508,Venezuela,1600.0
1931,10997,46,12.0,20,0.25,LILAS,8,1998-04-03,1998-05-15,1998-04-13,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,1998,1998-04,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,3508,Venezuela,215.0
1932,10997,52,7.0,20,0.25,LILAS,8,1998-04-03,1998-05-15,1998-04-13,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,1998,1998-04,Filo Mix,24,5,16 - 2 kg boxes,7.0,38,0,25,0,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,3508,Venezuela,115.0
1933,10998,24,4.5,12,0.0,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Poland,1998,1998-04,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,ul. Filtrowa 68,Warszawa,01-012,Poland,54.0
1934,10998,61,28.5,7,0.0,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Poland,1998,1998-04,Sirop d'érable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,ul. Filtrowa 68,Warszawa,01-012,Poland,199.5
1935,10998,74,10.0,20,0.0,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Poland,1998,1998-04,Longlife Tofu,4,7,5 kg pkg.,10.0,4,20,5,0,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,ul. Filtrowa 68,Warszawa,01-012,Poland,200.0
1936,10998,75,7.75,30,0.0,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Poland,1998,1998-04,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,ul. Filtrowa 68,Warszawa,01-012,Poland,232.5
